FITS_File_Path,FITS_Format_Name,FITS_Format_Version,FITS_PUID,FITS_Identifying_Tool(s),FITS_Multiple_IDs,FITS_Date_Last_Modified,FITS_Size_KB,FITS_MD5,FITS_Creating_Application,FITS_Valid,FITS_Well-Formed,FITS_Status_Message,NARA_Format Name,NARA_File Extension(s),NARA_PRONOM URL,NARA_Risk Level,NARA_Proposed Preservation Plan,NARA_Match_Type,Technical_Appraisal,Other_Risk
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1999\AIR = Trail of Blood\Rights and Requests\Request = Crosses  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2263-05-12,13.312,10c97cbea61a4c5cdeb556dedad921d2,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Memos = Sleepless\Request = Houston Info.doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-05,10.24,d512c08cf88c3bbae64c1454304ca458,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Memos = Sleepless\Request = Houston Info.doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-05,10.24,d512c08cf88c3bbae64c1454304ca458,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Request = Ramapo  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,81.408,03fa24eb43b57908a238808991395851,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Request = Ramapo  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,81.408,03fa24eb43b57908a238808991395851,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Memos = Sleepless\Request =Turnpike.doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2256-10-07,13.824,ee32aba035a15ceed5d47e0287284a74,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Dead Tired\Memos = Sleepless\Request =Turnpike.doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2256-10-07,13.824,ee32aba035a15ceed5d47e0287284a74,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = ARSON\Case File St Paul\Request Mug Shot.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,5ecc7b66b8da4a8ab43ba969eaa92702,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = ARSON\Case File St Paul\Request Mug Shot.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,5ecc7b66b8da4a8ab43ba969eaa92702,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Major Stuff\Request--Letter to Postal.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,11.264,106ed52b15b5a91d01f64fdf21fdd246,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Major Stuff\Request--Letter to Postal.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,11.264,106ed52b15b5a91d01f64fdf21fdd246,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Major Stuff\Request--Second Letter.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,b831a7c15c250245caf74a40e80aee38,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Major Stuff\Request--Second Letter.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,b831a7c15c250245caf74a40e80aee38,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Key Letters\RequestOn Cam Citibank.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,11.776,d5efb3711a7811a12dc32f1139c8f17b,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Key Letters\RequestOn Cam Citibank.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,11.776,d5efb3711a7811a12dc32f1139c8f17b,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\Mag = LAW and DISORDER\RERUN planning  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,11.264,383aa8602741b41290c58bdac7c34c69,Microsoft Word 6.0,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\Mag = LAW and DISORDER\RERUN planning  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,11.264,383aa8602741b41290c58bdac7c34c69,Microsoft Word 6.0,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Research Info Requests  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,102.912,d471bcddd19838d58913042d446b4df4,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Research Info Requests  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,102.912,d471bcddd19838d58913042d446b4df4,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Minor Stuff\Return Letter re Tapes, #2.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,20c72ac4b33e59631171e82510a30905,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Minor Stuff\Return Letter re Tapes, #2.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,20c72ac4b33e59631171e82510a30905,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Minor Stuff\Return Letter re Tapes.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,c381add320463eb9688600009681a36b,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1994\AIR = STAMP OF SHAME\Postal HQ Memos & Ltrs\Postal HQ--Minor Stuff\Return Letter re Tapes.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.24,c381add320463eb9688600009681a36b,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Master File\REVIEW of Files.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.752,693f1fe63cff1b971af734d401074e5d,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1992-'94\AIR = 1993\AIR = BANK SECRETS\Bank Secrets = Master File\REVIEW of Files.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,10.752,693f1fe63cff1b971af734d401074e5d,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\SCRIPTS = Others\Revised Dam Script - July.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,17.408,a7c3e9fd8e2cad81e62d572053ca20fc,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\Mag = MARCH 6, '94\SCRIPTS = Others\Revised Dam Script - July.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,17.408,a7c3e9fd8e2cad81e62d572053ca20fc,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Rights Fee to Russian TV.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,def509595e87a9519951b018cc11c3b6,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Letters\Rights Fee to Russian TV.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,def509595e87a9519951b018cc11c3b6,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Video Plans and Memos\Rome GA Request.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,55.808,22f2bb6ea88a9e76ea6f449d9bc04336,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Video Plans and Memos\Rome GA Request.DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,55.808,22f2bb6ea88a9e76ea6f449d9bc04336,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Rqst = Vero Beach  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2260-11-13,13.312,0f4c637535d13c9d56bdf1821bcac41d,Microsoft Word for Windows 95,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\hd-001\Documents\MASTER Files\AIR = 1998-'99\AIR = 1998\AIR = Sch Bus and Seat Belts\Various Memos = All\Various Memos\Rqst = Vero Beach  .doc,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; ffident version 0.2; Tika version 1.21,False,2260-11-13,13.312,0f4c637535d13c9d56bdf1821bcac41d,Microsoft Word for Windows 95,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
2024-30-er\usb-001\Magazines '94-'97\Mag = WILD WILD EAST\RUNDOWN MARCH 12  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,8.704,33a7748de0450d1ccebb3bde44d5b2a7,Microsoft Word 6.0,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
2024-30-er\usb-001\Magazines '94-'97\Mag = WILD WILD EAST\RUNDOWN MARCH 12  .DOC,Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,8.704,33a7748de0450d1ccebb3bde44d5b2a7,Microsoft Word 6.0,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\ReRun = STEAL, JULY 10\Rundown Memo to KA.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,b8ef23671f7aa03e3c495fff10d1fdfa,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\usb-001\Magazines '94-'97\ReRun = STEAL, JULY 10\Rundown Memo to KA.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,6.144,b8ef23671f7aa03e3c495fff10d1fdfa,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Various Old Stuff\Russian Chase Note.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,d353f1dff783cb44703dc2cdbbe7f618,,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Various Memos\Various Old Stuff\Russian Chase Note.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; NLNZ Metadata Extractor version 3.6GA; Tika version 1.21,True,2256-10-04,5.632,d353f1dff783cb44703dc2cdbbe7f618,,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Crime SUMMARY.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,40.448,0c893d75748779b72f79920a7fbe0810,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Crime SUMMARY.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,40.448,0c893d75748779b72f79920a7fbe0810,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Drugs Heroin.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,33.28,051d96b6b92d89b5309cf6c9b13807fc,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Drugs Heroin.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; Exiftool version 11.54; Tika version 1.21,False,2256-10-04,33.28,051d96b6b92d89b5309cf6c9b13807fc,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Florida.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,44.032,fd89506b98054bc64b6c6aa206cde4a7,Microsoft Word 6.0.1,,,,Microsoft Word for Macintosh 6.0,doc,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Transform to PDF,PRONOM,Not for TA,Not for Other
"2024-30-er\hd-001\Documents\MASTER Files\AIR = 1995-'97\AIR = WILD, WILD EAST\Russian CASE FILES\Russian Florida.DOC",Microsoft Word Binary File Format,6.0/95,https://www.nationalarchives.gov.uk/pronom/fmt/39,Droid version 6.4; file utility version 5.03; Exiftool version 11.54; Tika version 1.21,True,2256-10-04,44.032,fd89506b98054bc64b6c6aa206cde4a7,Microsoft Word 6.0.1,,,,Microsoft Word for Windows 6.0 95,doc|dot,https://www.nationalarchives.gov.uk/pronom/fmt/39,Moderate Risk,Retain,PRONOM,Not for TA,Not for Other
